EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-1.7416e-17,211.01,209.83,-5.4598e-18,31.263
-1.4795e-17,211.02,209.83,-4.8473e-18,31.272
-1.2163e-17,211.03,209.83,-4.2173e-18,31.28
-1.5052e-17,211.03,209.83,-4.2972e-18,31.289
-1.7207e-17,211.04,209.83,-4.6263e-18,31.297
-1.46e-17,211.05,209.83,-4.6391e-18,31.306
-1.1733e-17,211.05,209.82,-4.9986e-18,31.314
-1.3412e-17,211.06,209.82,-5.4632e-18,31.323
-1.0775e-17,211.07,209.82,-5.1318e-18,31.331
-1.1028e-17,211.08,209.82,-4.7011e-18,31.34
-7.8089e-18,211.08,209.82,-4.0509e-18,31.349
-6.1046e-18,211.09,209.82,-3.0445e-18,31.358
-6.1604e-18,211.1,209.82,-3.3802e-18,31.366
-3.1617e-18,211.1,209.82,-3.0362e-18,31.375
-2.1326e-18,211.11,209.82,-3.5644e-18,31.384
-4.3788e-18,211.12,209.81,-4.1508e-18,31.393
-7.6698e-18,211.12,209.81,-3.4998e-18,31.402
-1.1493e-17,211.13,209.81,-2.6317e-18,31.411
-1.4547e-17,211.14,209.81,-3.4375e-18,31.42
-1.6826e-17,211.15,209.81,-3.2502e-18,31.429
-1.4013e-17,211.15,209.81,-2.7753e-18,31.438
-1.4013e-17,211.16,209.81,-2.4189e-18,31.447
-1.5845e-17,211.17,209.81,-3.4218e-18,31.456
-1.8481e-17,211.17,209.8,-3.7993e-18,31.465
-1.5627e-17,211.18,209.8,-2.8359e-18,31.474
-1.5359e-17,211.19,209.8,-3.5664e-18,31.483
-1.5418e-17,211.2,209.8,-4.2013e-18,31.492
-1.8033e-17,211.2,209.8,-4.9106e-18,31.502
-1.2514e-17,211.21,209.8,-4.515e-18,31.511
-1.2243e-17,211.22,209.8,-4.6229e-18,31.52
-1.306e-17,211.23,209.8,-4.4331e-18,31.53
-8.7684e-18,211.23,209.79,-5.1942e-18,31.539
-9.0426e-18,211.24,209.79,-5.4002e-18,31.548
-6.3724e-18,211.25,209.79,-4.8781e-18,31.558
-8.8359e-18,211.26,209.79,-5.5675e-18,31.567
-6.7013e-18,211.26,209.79,-4.7834e-18,31.577
-9.6773e-18,211.27,209.79,-5.2098e-18,31.586
-6.6911e-18,211.28,209.79,-5.1403e-18,31.596
-3.6947e-18,211.29,209.79,-5.0725e-18,31.606
-3.133e-18,211.29,209.78,-5.5068e-18,31.615
-6.9952e-18,211.3,209.78,-5.2034e-18,31.625
-2.8373e-18,211.31,209.78,-6.4475e-18,31.635
-3.4046e-18,211.32,209.78,-5.9672e-18,31.644
-3.6893e-18,211.33,209.78,-5.8462e-18,31.654
-9.1722e-19,211.33,209.78,-5.0253e-18,31.664
-3.6985e-18,211.34,209.78,-6.0037e-18,31.674
-6.2048e-19,211.35,209.78,-5.5349e-18,31.684
3.333e-18,211.36,209.77,-5.817e-18,31.693
6.7209e-18,211.37,209.77,-6.1789e-18,31.703
3.9025e-18,211.37,209.77,-6.3727e-18,31.713
7.3127e-18,211.38,209.77,-5.9635e-18,31.723
6.4361e-18,211.39,209.77,-5.3783e-18,31.733
3.6536e-18,211.4,209.77,-6.0735e-18,31.743
5.9209e-18,211.4,209.77,-5.0372e-18,31.753
-1.0371e-19,211.41,209.77,-4.9037e-18,31.764
2.4744e-18,211.42,209.76,-4.4162e-18,31.774
2.4744e-18,211.43,209.76,-5.0055e-18,31.784
-1.3119e-18,211.44,209.76,-4.2828e-18,31.794
-5.708e-18,211.45,209.76,-3.6503e-18,31.804
-2.1972e-18,211.45,209.76,-3.7135e-18,31.815
1.3247e-18,211.46,209.76,-3.7889e-18,31.825
-2.274e-18,211.47,209.76,-4.2412e-18,31.835
6.6513e-19,211.48,209.75,-3.0346e-18,31.846
3.6135e-18,211.49,209.75,-2.2475e-18,31.856
3.918e-18,211.5,209.75,-2.1143e-18,31.867
6.3405e-18,211.5,209.75,-1.4517e-18,31.877
8.0911e-18,211.51,209.75,-7.3964e-19,31.888
4.1835e-18,211.52,209.75,-7.3578e-19,31.898
-4.4548e-20,211.53,209.75,-1.2358e-19,31.909
2.6504e-18,211.54,209.75,5.1233e-19,31.919
-1.2937e-18,211.55,209.74,9.7765e-19,31.93
-3.6941e-18,211.55,209.74,-3.7082e-19,31.941
-7.9745e-18,211.56,209.74,-6.0372e-19,31.951
-5.9402e-18,211.57,209.74,2.3322e-19,31.962
-1.1189e-17,211.58,209.74,1.1762e-18,31.973
-1.4564e-17,211.59,209.74,8.2607e-19,31.984
-1.4248e-17,211.6,209.74,3.392e-19,31.994
-1.7326e-17,211.61,209.73,-1.0448e-19,32.005
-1.4556e-17,211.61,209.73,5.8492e-19,32.016
-1.1778e-17,211.62,209.73,1.7751e-18,32.027
-1.1847e-17,211.63,209.73,2.1837e-18,32.038
-7.8391e-18,211.64,209.73,2.3803e-18,32.049
-5.4269e-18,211.65,209.73,3.2738e-18,32.06
-9.2062e-18,211.66,209.73,3.2631e-18,32.071
-8.5593e-18,211.67,209.72,2.8667e-18,32.082
-5.8012e-18,211.68,209.72,2.9969e-18,32.093
-8.9633e-18,211.68,209.72,2.2069e-18,32.105
